snap,time,x,y,z
0,0.000000e+00,7.166157e-01,4.000303e+00,9.335410e-01
0,0.000000e+00,4.915627e+00,4.415178e-01,2.699662e-01
0,0.000000e+00,2.452864e+00,4.515065e-01,3.636671e+00
0,0.000000e+00,2.373687e+00,2.649061e+00,1.521192e-01
0,0.000000e+00,3.936067e+00,4.325928e+00,3.157046e+00
0,0.000000e+00,2.598346e+00,2.532798e+00,1.056043e+00
0,0.000000e+00,3.929402e+00,4.375504e+00,4.582011e-01
0,0.000000e+00,7.663955e-02,1.949037e+00,9.136974e-02
0,0.000000e+00,1.162379e+00,4.846119e+00,2.778937e+00
0,0.000000e+00,4.686763e+00,5.331092e-01,3.496431e+00
0,0.000000e+00,2.021300e+00,1.222225e+00,2.524234e+00
0,0.000000e+00,2.927350e+00,1.165352e+00,2.938252e+00
0,0.000000e+00,3.169827e+00,3.590716e+00,3.362258e+00
0,0.000000e+00,1.834007e+00,9.919027e-01,1.038819e+00
0,0.000000e+00,1.958636e+00,4.900470e+00,3.922478e-01
0,0.000000e+00,1.431922e-01,2.526316e+00,2.897546e+00
0,0.000000e+00,1.171745e+00,1.483218e+00,2.300550e+00
0,0.000000e+00,1.602456e+00,1.532358e+00,4.222087e+00
0,0.000000e+00,1.666336e+00,2.667237e+00,4.095706e+00
0,0.000000e+00,4.417782e+00,2.381499e+00,4.601315e+00
0,0.000000e+00,2.941723e+00,4.375299e+00,8.510401e-01
0,0.000000e+00,4.934670e-01,2.330149e+00,1.988892e+00
0,0.000000e+00,3.404229e+00,5.274758e-01,6.071078e-01
0,0.000000e+00,1.793997e+00,2.333983e+00,1.571510e+00
0,0.000000e+00,2.805326e+00,4.265120e+00,1.499480e+00
0,0.000000e+00,3.170083e+00,4.380812e+00,3.998296e+00
0,0.000000e+00,1.095139e+00,5.800571e-01,5.090141e-01
0,0.000000e+00,3.368199e+00,2.155013e+00,2.013872e+00
0,0.000000e+00,2.617796e+00,3.793849e+00,4.653608e+00
0,0.000000e+00,1.741012e+00,3.239131e+00,2.062608e+00
0,0.000000e+00,1.369837e+00,1.208354e+00,1.465406e+00
0,0.000000e+00,2.193387e+00,1.674321e+00,3.768056e+00
0,0.000000e+00,4.154789e+00,1.060498e-01,4.268032e+00
0,0.000000e+00,4.734406e+00,1.872547e+00,1.629515e+00
0,0.000000e+00,1.333427e+00,4.650372e+00,9.221347e-01
0,0.000000e+00,2.805417e+00,2.847956e+00,3.304466e-01
0,0.000000e+00,1.831222e+00,3.915595e+00,8.830037e-01
0,0.000000e+00,2.312746e+00,2.311294e+00,3.010517e+00
0,0.000000e+00,4.299128e+00,4.901590e+00,1.831865e+00
0,0.000000e+00,3.980246e+00,1.670102e+00,9.849629e-02
0,0.000000e+00,1.070364e+00,3.012439e+00,1.279350e+00
0,0.000000e+00,2.508280e+00,2.333264e-01,2.926171e+00
0,0.000000e+00,1.303845e+00,4.360615e+00,3.004721e+00
0,0.000000e+00,5.993868e-01,4.122521e+00,4.849768e+00
0,0.000000e+00,2.201412e+00,4.834481e-01,4.527640e+00
0,0.000000e+00,3.096056e+00,3.261365e+00,2.403096e+00
0,0.000000e+00,3.399012e+00,1.200871e-01,1.346191e+00
0,0.000000e+00,4.254526e+00,2.405333e+00,3.629985e+00
0,0.000000e+00,2.292553e+00,1.731961e+00,3.559075e+00
0,0.000000e+00,4.096928e+00,7.397075e-01,2.566778e-01
0,0.000000e+00,4.167934e+00,1.782571e+00,3.241617e+00
0,0.000000e+00,4.747941e-01,4.263351e+00,3.447444e+00
0,0.000000e+00,3.373475e+00,5.946965e-01,2.835559e+00
0,0.000000e+00,1.405706e+00,1.166583e+00,1.985580e+00
0,0.000000e+00,1.282984e+00,3.340495e+00,2.441528e+00
0,0.000000e+00,8.381342e-01,1.464051e+00,7.303930e-01
0,0.000000e+00,3.213740e+00,4.835563e+00,8.229801e-01
0,0.000000e+00,4.532441e+00,4.117589e+00,3.200814e+00
0,0.000000e+00,3.189936e+00,1.437642e+00,4.905275e+00
0,0.000000e+00,1.776522e+00,5.620696e-01,6.724824e-01
0,0.000000e+00,2.005709e+00,4.702504e+00,2.427554e+00
0,0.000000e+00,2.748361e-01,2.047976e-01,1.718405e+00
0,0.000000e+00,3.694790e+00,3.550773e+00,2.285601e+00
0,0.000000e+00,1.557858e+00,4.928979e+00,3.424684e+00
0,0.000000e+00,3.515948e+00,1.239464e+00,1.792679e+00
0,0.000000e+00,9.849864e-01,2.050098e+00,3.229230e+00
0,0.000000e+00,1.687889e+00,2.913380e-01,3.092293e+00
0,0.000000e+00,2.483379e+00,4.796279e+00,2.237382e+00
0,0.000000e+00,7.117025e-01,3.013715e+00,3.647524e+00
0,0.000000e+00,6.444871e-01,4.762737e+00,4.182094e+00
0,0.000000e+00,1.289479e+00,1.795946e+00,3.912097e+00
0,0.000000e+00,3.689543e+00,2.043282e+00,4.089395e+00
0,0.000000e+00,4.354571e-01,7.655718e-01,2.667668e+00
0,0.000000e+00,2.693568e+00,2.295930e+00,2.624147e+00
0,0.000000e+00,1.145762e+00,8.393782e-01,3.836111e+00
0,0.000000e+00,2.910951e+00,1.796865e+00,9.137088e-01
0,0.000000e+00,1.167691e+00,3.457254e+00,1.177547e+00
0,0.000000e+00,4.232494e+00,9.681329e-01,1.001326e+00
0,0.000000e+00,1.497386e+00,1.652335e+00,3.987541e+00
0,0.000000e+00,1.724205e-01,2.269322e+00,3.777778e+00
0,0.000000e+00,4.327024e+00,3.531302e+00,6.012245e-01
0,0.000000e+00,3.266631e+00,2.248344e+00,2.617007e+00
0,0.000000e+00,2.383536e+00,2.656302e+00,3.355078e+00
0,0.000000e+00,7.871422e-02,3.773695e-01,6.785084e-01
0,0.000000e+00,2.675372e+00,1.495632e+00,1.490387e+00
0,0.000000e+00,1.538992e+00,4.379083e+00,3.259751e+00
0,0.000000e+00,2.425211e+00,5.742738e-01,1.744505e+00
0,0.000000e+00,3.575268e+00,4.779268e+00,2.685138e+00
0,0.000000e+00,4.549103e+00,1.304154e+00,4.309973e+00
0,0.000000e+00,3.564155e+00,1.449075e+00,1.606796e+00
0,0.000000e+00,2.369443e+00,8.035990e-01,1.655973e-01
0,0.000000e+00,2.943177e+00,4.042731e+00,2.386442e+00
0,0.000000e+00,5.876936e-01,1.453767e+00,7.024333e-02
0,0.000000e+00,3.915282e+00,1.504981e+00,4.201128e-01
0,0.000000e+00,4.566300e+00,4.152853e+00,1.888244e+00
0,0.000000e+00,1.084196e+00,7.193450e-01,1.294827e+00
0,0.000000e+00,4.316457e+00,3.117056e+00,1.841601e+00
0,0.000000e+00,1.088472e+00,1.719824e+00,1.648369e+00
0,0.000000e+00,3.746120e+00,1.296427e+00,2.925023e+00
0,0.000000e+00,3.083602e+00,4.833082e+00,4.346598e+00
0,0.000000e+00,4.662908e+00,2.230025e+00,1.776973e-01
0,0.000000e+00,4.801015e+00,2.007019e-01,4.192928e+00
0,0.000000e+00,2.214967e+00,7.608956e-01,6.741946e-01
0,0.000000e+00,2.257720e+00,4.648677e+00,2.151676e+00
0,0.000000e+00,2.650342e+00,4.242478e+00,1.332028e+00
0,0.000000e+00,4.511097e+00,3.541740e-01,2.023873e+00
0,0.000000e+00,8.334337e-01,4.643131e+00,1.684294e-01
0,0.000000e+00,2.647545e+00,7.591034e-01,1.860753e+00
0,0.000000e+00,4.268424e+00,4.477723e+00,3.129680e+00
0,0.000000e+00,2.220957e+00,2.588825e+00,2.990262e+00
0,0.000000e+00,1.595065e+00,2.279233e+00,2.477868e-01
0,0.000000e+00,1.745272e+00,2.107748e+00,4.209887e-01
0,0.000000e+00,9.657095e-01,4.295215e+00,1.154384e+00
0,0.000000e+00,1.612414e+00,1.580435e+00,8.305617e-01
0,0.000000e+00,3.736599e+00,4.203277e+00,1.005392e-01
0,0.000000e+00,9.613764e-02,3.741874e+00,4.272133e-01
0,0.000000e+00,2.092521e+00,4.547807e+00,9.784468e-02
0,0.000000e+00,2.233460e+00,2.222852e+00,8.294481e-01
0,0.000000e+00,4.066723e+00,1.518775e+00,3.346711e-01
0,0.000000e+00,2.223913e+00,3.712232e+00,2.895997e+00
0,0.000000e+00,2.416847e-01,3.347970e-01,2.027298e-01
0,0.000000e+00,4.619813e-01,2.052569e+00,2.282978e+00
0,0.000000e+00,8.554797e-01,2.990778e+00,1.605693e+00
0,0.000000e+00,1.982374e+00,4.575692e+00,3.158628e+00
0,0.000000e+00,2.785445e+00,3.339792e+00,2.389404e+00
0,0.000000e+00,2.858494e+00,3.408429e+00,1.158778e+00
0,0.000000e+00,3.258217e+00,5.284502e-01,7.340853e-01
0,0.000000e+00,3.328572e+00,2.734410e+00,2.929437e+00
0,0.000000e+00,4.130530e+00,1.828633e+00,4.420713e+00
0,0.000000e+00,4.437711e+00,4.025046e+00,3.160445e+00
0,0.000000e+00,2.361217e+00,4.239231e+00,3.467742e+00
0,0.000000e+00,2.536457e+00,4.673712e+00,5.478108e-01
0,0.000000e+00,4.791945e+00,5.566916e-01,3.511089e+00
0,0.000000e+00,1.425147e+00,2.511565e+00,3.114281e+00
0,0.000000e+00,4.556285e+00,3.245107e-01,1.481573e+00
0,0.000000e+00,1.973199e+00,3.155505e+00,4.862503e+00
0,0.000000e+00,3.104487e+00,1.441223e+00,4.184527e-01
0,0.000000e+00,3.811082e+00,4.742294e+00,3.125363e+00
0,0.000000e+00,1.768029e+00,3.900324e+00,4.926496e+00
0,0.000000e+00,1.216251e+00,3.365535e+00,3.979042e+00
0,0.000000e+00,4.349206e+00,7.542522e-01,3.245773e+00
0,0.000000e+00,2.844458e+00,3.263209e+00,2.946984e+00
0,0.000000e+00,3.364778e+00,3.082654e+00,3.476176e+00
0,0.000000e+00,1.903377e+00,4.480301e+00,1.015241e+00
0,0.000000e+00,4.516827e-02,4.064086e+00,1.312252e+00
0,0.000000e+00,1.499251e+00,1.064784e+00,4.440257e+00
0,0.000000e+00,1.389264e+00,4.141771e+00,9.089796e-01
0,0.000000e+00,1.780226e+00,2.980353e+00,6.787741e-01
0,0.000000e+00,4.878099e+00,4.720882e+00,4.551598e+00
0,0.000000e+00,4.832105e+00,9.646330e-01,2.944633e+00
0,0.000000e+00,3.838656e+00,3.413389e-01,3.671386e+00
0,0.000000e+00,2.111939e+00,3.158297e+00,1.962095e+00
0,0.000000e+00,8.643284e-02,1.550575e+00,7.224804e-02
0,0.000000e+00,3.535119e+00,3.426452e+00,4.525049e+00
0,0.000000e+00,4.522870e+00,3.444120e+00,3.616634e+00
0,0.000000e+00,8.626316e-01,4.915871e+00,4.653919e+00
0,0.000000e+00,3.303985e-01,1.332635e+00,3.823190e+00
0,0.000000e+00,1.211888e+00,3.085361e+00,1.831043e+00
0,0.000000e+00,1.863172e+00,2.990960e+00,1.579425e+00
0,0.000000e+00,1.442280e+00,2.850564e+00,2.516558e+00
0,0.000000e+00,4.359423e+00,1.716721e+00,2.830397e+00
0,0.000000e+00,3.058319e+00,3.801159e+00,1.016193e+00
0,0.000000e+00,4.792302e-02,3.860092e+00,2.539268e+00
0,0.000000e+00,9.268087e-02,2.422711e+00,9.932197e-01
0,0.000000e+00,4.590240e+00,1.973081e+00,4.409840e+00
0,0.000000e+00,3.234384e+00,2.808212e+00,4.353211e+00
0,0.000000e+00,2.915813e+00,3.111111e+00,7.133457e-01
0,0.000000e+00,1.766512e+00,4.295499e+00,3.771207e+00
0,0.000000e+00,3.570065e+00,1.186170e+00,1.789666e+00
0,0.000000e+00,1.770001e-01,2.600950e+00,4.612731e+00
0,0.000000e+00,2.666068e+00,1.987874e+00,1.356952e+00
0,0.000000e+00,5.239745e-01,7.369233e-02,1.856111e-01
0,0.000000e+00,1.512678e+00,9.411535e-02,4.018203e+00
0,0.000000e+00,4.024455e+00,1.592962e-01,1.468414e+00
0,0.000000e+00,4.518496e-02,4.722036e+00,3.413995e+00
0,0.000000e+00,4.427534e+00,2.983920e+00,1.249707e+00
0,0.000000e+00,3.808255e+00,9.272322e-01,4.333318e+00
0,0.000000e+00,4.494111e+00,2.666245e+00,3.656317e+00
0,0.000000e+00,3.292827e+00,1.263810e+00,4.814987e+00
0,0.000000e+00,1.100031e-01,1.413310e+00,2.443437e+00
0,0.000000e+00,4.695244e+00,4.051878e+00,4.403811e+00
0,0.000000e+00,1.079705e+00,4.548353e+00,4.450003e+00
0,0.000000e+00,1.237826e+00,1.088530e+00,4.516619e+00
0,0.000000e+00,2.835392e-01,1.404857e-01,4.648415e+00
0,0.000000e+00,1.724463e+00,1.581707e-01,4.397951e+00
0,0.000000e+00,1.659681e-01,4.558205e+00,2.409370e+00
0,0.000000e+00,1.388185e+00,3.393960e+00,3.309103e+00
0,0.000000e+00,7.490128e-01,2.915571e+00,1.002847e+00
0,0.000000e+00,4.377839e+00,1.235898e+00,2.239157e+00
0,0.000000e+00,4.220336e+00,1.318401e+00,3.624968e+00
0,0.000000e+00,1.691283e+00,1.041145e+00,2.704346e+00
0,0.000000e+00,1.122604e+00,2.093350e+00,2.280198e+00
0,0.000000e+00,6.001169e-01,3.303676e+00,3.341229e+00
0,0.000000e+00,1.442454e-01,3.559715e+00,3.454214e+00
